gene_id,gene_name,log(velocity_gamma)
ENSMUSG00000030798,Cd37,-2.9190552000000003
ENSMUSG00000063511,Snrnp70,-0.61927176
ENSMUSG00000003868,Ruvbl2,-2.1287732000000004
ENSMUSG00000050708,Ftl1,-6.1863747
ENSMUSG00000040435,Ppp1r15a,-3.254055
ENSMUSG00000109394,A230057D06Rik,0.45413965
ENSMUSG00000030516,Tjp1,-1.8319016
ENSMUSG00000030509,Asb7,-1.3153197
ENSMUSG00000030551,Nr2f2,-2.3042219
ENSMUSG00000101970,1810026B05Rik,-1.0140665
ENSMUSG00000030605,Mfge8,-5.979223
ENSMUSG00000030530,Furin,-0.7471984
ENSMUSG00000001741,Il16,-1.7674310000000002
ENSMUSG00000039405,Prss23,-7.739177000000001
ENSMUSG00000039391,Ccdc81,-2.0117323000000003
ENSMUSG00000041328,Pcf11,-1.6013389999999998
ENSMUSG00000074024,4632427E13Rik,-1.8339741000000003
ENSMUSG00000042797,Aqp11,-2.3680942000000003
ENSMUSG00000070436,Serpinh1,-6.588763
ENSMUSG00000032875,Arhgef17,-2.907304
ENSMUSG00000064307,Lrrc51,-0.9027540000000001
ENSMUSG00000073940,Hbb-bt,-6.630534
ENSMUSG00000052305,Hbb-bs,-2.907629
ENSMUSG00000057143,Trim12c,-2.7213428
ENSMUSG00000030921,Trim30a,-1.7052501
ENSMUSG00000057596,Trim30d,-1.9135106
ENSMUSG00000007279,Scube2,-1.3212684
ENSMUSG00000030787,Lyve1,-4.83069
ENSMUSG00000038296,Galnt18,0.13027298
ENSMUSG00000051910,Sox6,-1.6930106
ENSMUSG00000008683,Rps15a,-6.5751990000000005
ENSMUSG00000052273,Dnah3,-0.4075964
ENSMUSG00000035004,Igsf6,-2.0042522000000003
ENSMUSG00000030742,Lat,-4.304785
ENSMUSG00000030741,Spns1,-2.725469
ENSMUSG00000030717,Nupr1,-4.9191475
ENSMUSG00000051457,Spn,-2.1934962000000002
ENSMUSG00000030793,Pycard,-0.21265261
ENSMUSG00000030785,Cox6a2,-4.702146
ENSMUSG00000030846,Tial1,-1.6123544
ENSMUSG00000031004,Mki67,-2.164002
ENSMUSG00000025473,Adam8,-1.7623240000000002
ENSMUSG00000025492,Ifitm3,-5.778764
ENSMUSG00000059108,Ifitm6,-4.6755285
ENSMUSG00000025498,Irf7,-4.704786299999999
ENSMUSG00000058886,Deaf1,-1.7400644
ENSMUSG00000037664,Cdkn1c,-4.056518
ENSMUSG00000062524,Ncr1,-2.1534925
ENSMUSG00000030413,Pglyrp1,-5.6408544
ENSMUSG00000030411,Nova2,-1.0160009
ENSMUSG00000040824,Snrpd2,-2.8298054
ENSMUSG00000054342,Kcnn4,-2.0649976999999997
ENSMUSG00000002210,Smg9,-0.8688788000000001
ENSMUSG00000046223,Plaur,-0.7982609
ENSMUSG00000051768,Xrcc1,1.7368915
ENSMUSG00000003379,Cd79a,-2.85413
ENSMUSG00000040940,Arhgef1,-2.7185843
ENSMUSG00000030483,Cyp2b10,-1.2910447
ENSMUSG00000052974,Cyp2f2,-2.382437
ENSMUSG00000055200,Sertad3,-2.3238015
ENSMUSG00000053198,Prx,-0.40653118
ENSMUSG00000037166,Ppp1r14a,-3.215721
ENSMUSG00000030579,Tyrobp,-4.428526000000001
ENSMUSG00000036931,Nfkbid,-1.2710602
ENSMUSG00000046056,Sbsn,-3.7483342000000004
ENSMUSG00000060962,Dmkn,-4.425319
ENSMUSG00000030495,Slc7a10,-2.1559865
ENSMUSG00000004612,Nkg7,-4.646515
ENSMUSG00000004610,Etfb,-6.244816999999999
ENSMUSG00000003421,Nosip,-4.1527633999999995
ENSMUSG00000003865,Gys1,-1.0793146
ENSMUSG00000030826,Bcat2,-9.312508
ENSMUSG00000044562,Rasip1,-3.375543
ENSMUSG00000051504,Siglech,-2.1105150000000004
ENSMUSG00000033790,Tubgcp5,-1.3836194
ENSMUSG00000030451,Herc2,-1.2848926999999999
ENSMUSG00000032640,Chsy1,-0.8222280999999999
ENSMUSG00000005533,Igf1r,-0.91026676
ENSMUSG00000074071,Fam169b,-1.924679
ENSMUSG00000039236,Isg20,-4.014751
ENSMUSG00000039202,Abhd2,-2.1751584999999998
ENSMUSG00000070469,Adamtsl3,-1.3203096
ENSMUSG00000046027,Stard5,-1.2250344
ENSMUSG00000038503,Mesd,-5.4106455
ENSMUSG00000030562,Nox4,1.0569693000000002
ENSMUSG00000025133,Ints4,-0.7573615
ENSMUSG00000030729,Pgm2l1,-0.17497818
ENSMUSG00000056144,Trim34a,-7.371276400000001
ENSMUSG00000031015,Swap70,-2.028509
ENSMUSG00000055116,Arntl,-1.3262568000000001
ENSMUSG00000038156,Spon1,-0.34618509999999997
ENSMUSG00000030657,Xylt1,1.3066908000000002
ENSMUSG00000052889,Prkcb,0.55969095
ENSMUSG00000030745,Il21r,-2.17318
ENSMUSG00000032743,D430042O09Rik,-0.700879
ENSMUSG00000042978,Sbk1,-2.5708811000000003
ENSMUSG00000030727,Rabep2,-2.0258944
ENSMUSG00000030830,Itgal,-1.6683018
ENSMUSG00000030786,Itgam,-1.8956667
ENSMUSG00000030852,Tacc2,-2.2070274
ENSMUSG00000041769,Ppp2r2d,-1.8854754
ENSMUSG00000025477,Inpp5a,-0.09467437
ENSMUSG00000066129,Kndc1,-3.0821254000000002
ENSMUSG00000025461,Cd163l1,-0.3485717
ENSMUSG00000025481,Urah,-5.3982453
ENSMUSG00000025491,Ifitm1,-6.718007000000001
ENSMUSG00000025503,Taldo1,-5.4404855
ENSMUSG00000066108,Muc5b,-3.3627682
ENSMUSG00000031097,Tnni2,-3.5137254999999996
ENSMUSG00000037706,Cd81,-6.913638000000001
ENSMUSG00000037541,Shank2,-0.2990943
ENSMUSG00000005540,Fcer2a,-3.3120375
ENSMUSG00000031494,Cd209a,-4.3344517
ENSMUSG00000031495,Cd209d,-3.533446
ENSMUSG00000051906,Cd209f,-4.9602127000000005
ENSMUSG00000001300,Efnb2,-1.4211233
ENSMUSG00000031502,Col4a1,-2.5417821
ENSMUSG00000031451,Gas6,-5.7447906
ENSMUSG00000031453,Rasa3,-2.8085253
ENSMUSG00000060924,Csmd1,2.2042727
ENSMUSG00000031465,Angpt2,-2.7290616
ENSMUSG00000031545,Gpat4,-2.4969335
ENSMUSG00000031557,Plekha2,-6.340293
ENSMUSG00000065954,Tacc1,-1.5440485000000002
ENSMUSG00000031488,Rab11fip1,-0.9189780999999999
ENSMUSG00000062991,Nrg1,-2.2784443
ENSMUSG00000039633,Lonrf1,-2.0470734
ENSMUSG00000031523,Dlc1,-1.3267726
ENSMUSG00000045636,Mtus1,-3.9028367999999993
ENSMUSG00000038291,Snx25,-2.3057501
ENSMUSG00000038143,Stox2,-0.33593464
ENSMUSG00000031563,Wwc2,-3.7257322999999998
ENSMUSG00000037852,Cpe,-3.4248663999999995
ENSMUSG00000002393,Nr2f6,-0.12235415
ENSMUSG00000034911,Ushbp1,-1.5474675
ENSMUSG00000034845,Plvap,-4.266386
ENSMUSG00000046718,Bst2,-4.4401565000000005
ENSMUSG00000003484,Cyp4f18,-2.386765
ENSMUSG00000064325,Hhip,-2.0847337
ENSMUSG00000002885,Adgre5,-1.1779989
ENSMUSG00000052837,Junb,-5.312044599999999
ENSMUSG00000036934,4921524J17Rik,-1.4543536
ENSMUSG00000031652,N4bp1,-1.0431363999999999
ENSMUSG00000033282,Rpgrip1l,-3.0900648
ENSMUSG00000056973,Ces1d,-3.230297
ENSMUSG00000036550,Cnot1,-0.7147334
ENSMUSG00000014846,Tppp3,-5.4590883
ENSMUSG00000039199,Zdhhc1,-1.5998073
ENSMUSG00000013150,Gfod2,-0.9375020000000001
ENSMUSG00000037415,Ranbp10,-0.5040049
ENSMUSG00000003849,Nqo1,-4.581417
ENSMUSG00000031722,Hp,-6.3915863
ENSMUSG00000055435,Maf,-3.1784706000000003
ENSMUSG00000031758,Cdyl2,-0.14364223
ENSMUSG00000031835,Mbtps1,-1.9747636000000002
ENSMUSG00000031819,Emc8,-4.0055523
ENSMUSG00000061410,Zcchc14,-3.7862245999999997
ENSMUSG00000040010,Slc7a5,-2.1048334
ENSMUSG00000006362,Cbfa2t3,-2.3579102
ENSMUSG00000001995,Sipa1l2,-0.39770859999999997
ENSMUSG00000013974,Mcemp1,-5.677325
ENSMUSG00000031503,Col4a2,-3.0380092
ENSMUSG00000090336,Cfap97d2,-3.2538269
ENSMUSG00000031538,Plat,-2.533496
ENSMUSG00000031486,Adgra2,-3.8964937000000006
ENSMUSG00000031584,Gsr,-1.1041338
ENSMUSG00000097442,Gm26632,-3.4861686
ENSMUSG00000039478,Micu3,-1.1428938999999998
ENSMUSG00000084960,B430010I23Rik,-2.4522152000000004
ENSMUSG00000018796,Acsl1,-3.6849114999999997
ENSMUSG00000031520,Vegfc,-0.6618742
ENSMUSG00000031517,Gpm6a,-0.49293295
ENSMUSG00000031613,Hpgd,-2.4524682
ENSMUSG00000054717,Hmgb2,-4.6980915
ENSMUSG00000070002,Ell,-1.0522785
ENSMUSG00000049988,Lrrc25,-3.1049235
ENSMUSG00000110622,Iqcn,-2.748255
ENSMUSG00000095026,Gm3336,-3.2358046000000003
ENSMUSG00000055148,Klf2,-5.0217447
ENSMUSG00000005413,Hmox1,-4.9415835999999995
ENSMUSG00000037101,Ttc29,-0.021257455
ENSMUSG00000036990,Otud4,-1.8590297999999998
ENSMUSG00000037940,Inpp4b,-0.51338005
ENSMUSG00000005483,Dnajb1,-4.342442500000001
ENSMUSG00000060038,Dhps,-1.5400690000000001
ENSMUSG00000033192,Lpcat2,-1.5384799
ENSMUSG00000055368,Slc6a2,-2.7949367
ENSMUSG00000031762,Mt2,-2.4445922
ENSMUSG00000031765,Mt1,-3.0508897
ENSMUSG00000031779,Ccl22,-3.2986155
ENSMUSG00000031780,Ccl17,-4.620669
ENSMUSG00000060470,Adgrg3,-0.9434892
ENSMUSG00000031871,Cdh5,-2.8397653
ENSMUSG00000033249,Hsf4,-1.5994476
ENSMUSG00000054320,Lrrc36,-2.0227246
ENSMUSG00000000303,Cdh1,-0.79590476
ENSMUSG00000003847,Nfat5,0.7913809
ENSMUSG00000038872,Zfhx3,-5.165539
ENSMUSG00000031731,Ap1g1,-0.45377979999999996
ENSMUSG00000059854,Hydin,0.0027944108
ENSMUSG00000031749,St3gal2,-3.5936407999999997
ENSMUSG00000033545,Znrf1,-0.7515629
ENSMUSG00000034467,Dynlrb2,-0.013952764
ENSMUSG00000074064,Mlycd,-2.8019876
ENSMUSG00000031825,Crispld2,-1.4762572
ENSMUSG00000031822,Gse1,0.033962927999999996
ENSMUSG00000041515,Irf8,-4.433714
ENSMUSG00000019278,Dpep1,-2.7729470000000003
ENSMUSG00000025809,Itgb1,-3.972683
ENSMUSG00000047193,Dync2h1,-0.60045683
ENSMUSG00000040729,Cep126,-1.0359054
ENSMUSG00000050730,Arhgap42,0.29203352
ENSMUSG00000013076,Amotl1,-5.2573824
ENSMUSG00000109564,Muc16,0.23757559
ENSMUSG00000032172,Olfm2,-1.2860174
ENSMUSG00000032198,Dock6,-0.8818166
ENSMUSG00000013822,Elof1,-6.5193734
ENSMUSG00000001348,Acp5,-2.9068556
ENSMUSG00000032033,Barx2,-5.4368989999999995
ENSMUSG00000016087,Fli1,-1.1461959
ENSMUSG00000053310,Nrgn,-3.7193443999999998
ENSMUSG00000032021,Crtam,-3.2884605000000002
ENSMUSG00000049313,Sorl1,-1.0397189
ENSMUSG00000032127,Vps11,-2.023222
ENSMUSG00000048537,Phldb1,-2.3137875
ENSMUSG00000002033,Cd3g,-4.473004
ENSMUSG00000032093,Cd3e,-3.9613419999999997
ENSMUSG00000032089,Il10ra,-3.8923763999999994
ENSMUSG00000032085,Tagln,-4.6652
ENSMUSG00000040219,Ttc12,-4.46058
ENSMUSG00000032051,Fdx1,-7.6207185
ENSMUSG00000041986,Elmod1,-2.693485
ENSMUSG00000032316,Clk3,-3.6903975
ENSMUSG00000032334,Loxl1,-2.594932
ENSMUSG00000032244,Fem1b,-2.2572514999999997
ENSMUSG00000111058,Gm36033,-3.8088737
ENSMUSG00000036867,Smad6,-1.1192458
ENSMUSG00000032376,Usp3,-1.0487218999999999
ENSMUSG00000032366,Tpm1,-4.5153017
ENSMUSG00000032218,Ccnb2,-2.9694421
ENSMUSG00000041361,Myzap,-1.7003491000000002
ENSMUSG00000099974,Bcl2a1d,-1.5592158
ENSMUSG00000045414,Dipk2a,-3.0035882000000003
ENSMUSG00000049493,Pls1,-0.7031463000000001
ENSMUSG00000032412,Atp1b3,-5.575813
ENSMUSG00000099564,Gm28729,-1.8122246
ENSMUSG00000040433,Zbtb38,-3.038352
ENSMUSG00000032452,Clstn2,-0.1187003
ENSMUSG00000032473,Cldn18,-4.1746225
ENSMUSG00000043154,Ppp2r3a,-2.271188
ENSMUSG00000032554,Trf,-0.6264725
ENSMUSG00000032786,Alas1,-3.3748174
ENSMUSG00000034684,Sema3f,-2.5943635
ENSMUSG00000038357,Camp,-3.1041095000000003
ENSMUSG00000032503,Arpp21,-0.30890638
ENSMUSG00000040936,Ulk4,-1.049176
ENSMUSG00000025786,Zdhhc3,-8.192157
ENSMUSG00000032006,Pdgfd,-1.0171497
ENSMUSG00000043613,Mmp3,-2.9123592
ENSMUSG00000031997,Trpc6,0.96809024
ENSMUSG00000001774,Chordc1,-3.2291243
ENSMUSG00000037405,Icam1,-1.5880735000000001
ENSMUSG00000032178,Ilf3,-0.52591604
ENSMUSG00000057191,AB124611,-3.2963147000000004
ENSMUSG00000032193,Ldlr,-0.5657810000000001
ENSMUSG00000001349,Cnn1,-1.0027225
ENSMUSG00000042138,Msantd2,-0.84428775
ENSMUSG00000001946,Esam,-3.8481953
ENSMUSG00000049281,Scn3b,-2.7115095
ENSMUSG00000032011,Thy1,-2.5311427
ENSMUSG00000032135,Mcam,-2.5492086
ENSMUSG00000070306,Ccdc153,-1.8446342
ENSMUSG00000032094,Cd3d,-4.752664599999999
ENSMUSG00000048534,Jaml,-3.28645
ENSMUSG00000066705,Fxyd6,-4.5824137
ENSMUSG00000034135,Sik3,1.3132328000000002
ENSMUSG00000032068,Plet1,-2.1355188
ENSMUSG00000039217,Il18,-1.9874268
ENSMUSG00000000167,Pih1d2,-3.7465879999999996
ENSMUSG00000032060,Cryab,-5.5012345
ENSMUSG00000032053,Pou2af1,-1.6659116000000003
ENSMUSG00000032329,Hmg20a,0.21974526
ENSMUSG00000032323,Cyp11a1,-1.0837655000000002
ENSMUSG00000025232,Hexa,-7.453626600000001
ENSMUSG00000074259,Gramd2,-2.2770755
ENSMUSG00000039585,Myo9a,-0.08074503400000001
ENSMUSG00000032280,Tle3,-2.2236477999999997
ENSMUSG00000040204,Pclaf,-3.7811534
ENSMUSG00000032238,Rora,-0.5851816
ENSMUSG00000011958,Bnip2,-3.640399
ENSMUSG00000032220,Myo1e,1.0703638999999998
ENSMUSG00000032212,Sltm,-0.60379064
ENSMUSG00000013584,Aldh1a2,-3.4135656
ENSMUSG00000038535,Zfp280d,-0.7223765999999999
ENSMUSG00000032202,Rab27a,-0.2354674
ENSMUSG00000034858,Fam214a,-1.0785303
ENSMUSG00000034593,Myo5a,-3.4354706
ENSMUSG00000033590,Myo5c,-2.114019
ENSMUSG00000007908,Hmgcll1,-3.348057
ENSMUSG00000032350,Gclc,-2.5160183999999997
ENSMUSG00000089929,Bcl2a1b,-2.0860133000000003
ENSMUSG00000015354,Pcolce2,-3.0553133
ENSMUSG00000046402,Rbp1,-3.4955933
ENSMUSG00000056267,Cep70,-0.8911787
ENSMUSG00000046242,Nme9,-2.3595731
ENSMUSG00000066415,Msl2,-1.1708753
ENSMUSG00000032548,Slco2a1,1.6587766
ENSMUSG00000032549,Rab6b,-1.902411
ENSMUSG00000010054,Tusc2,-2.5467734
ENSMUSG00000010047,Hyal2,-4.087769000000001
ENSMUSG00000032595,Cdhr4,-2.3390622000000003
ENSMUSG00000006676,Usp19,-2.4566392999999995
ENSMUSG00000032481,Smarcc1,-0.88535845
ENSMUSG00000032485,Scap,-2.7204
ENSMUSG00000032484,Ngp,-1.7603375
ENSMUSG00000044791,Setd2,-0.6829743
ENSMUSG00000032496,Ltf,-0.6164783
ENSMUSG00000033392,Clasp2,0.6995372
ENSMUSG00000039115,Itga9,-0.15667032
ENSMUSG00000025784,Clec3b,-5.3786664
ENSMUSG00000029530,Ccr9,-4.3489733
ENSMUSG00000048521,Cxcr6,-3.0335474
ENSMUSG00000031166,Wdr13,-3.9977627
ENSMUSG00000015340,Cybb,-2.7129950000000003
ENSMUSG00000001128,Cfp,-4.7406106
ENSMUSG00000085396,Firre,-2.0534496
ENSMUSG00000055653,Gpc3,-1.3254977
ENSMUSG00000062949,Atp11c,0.034127463
ENSMUSG00000031393,Mecp2,-0.66988474
ENSMUSG00000073077,Cfap47,-1.8102504000000001
ENSMUSG00000025151,Maged1,-4.181735
ENSMUSG00000031304,Il2rg,-2.9855201
ENSMUSG00000086503,Xist,-5.4047545999999995
ENSMUSG00000031239,Itm2a,-5.1944256
ENSMUSG00000040808,S100g,-4.6444790000000005
ENSMUSG00000049775,Tmsb4x,-6.541787
ENSMUSG00000087201,Gm15261,-3.0359982999999997
ENSMUSG00000058254,Tspan7,-1.418607
ENSMUSG00000031060,Rbm10,-1.6803153000000002
ENSMUSG00000016308,Ube2a,-1.7099311000000001
ENSMUSG00000001986,Gria3,-1.0035369
ENSMUSG00000025860,Xiap,-0.32813528
ENSMUSG00000001173,Ocrl,-0.2187152
ENSMUSG00000031112,Stk26,-2.155741
ENSMUSG00000035967,Ints6l,-0.6139438
ENSMUSG00000060681,Slc9a6,-2.030786
ENSMUSG00000023092,Fhl1,-1.8578978
ENSMUSG00000031132,Cd40lg,-0.8675301999999999
ENSMUSG00000001964,Emd,-2.5579762
ENSMUSG00000045103,Dmd,-1.0252664
ENSMUSG00000043929,Klhl15,-0.8381708000000001
ENSMUSG00000031221,Igbp1,-3.5712647000000004
ENSMUSG00000034160,Ogt,-0.8230525
ENSMUSG00000085715,Tsix,-1.0762916999999999
ENSMUSG00000050921,P2ry10,-1.0175203000000002
ENSMUSG00000042473,Tbc1d8b,-1.5611401000000003
ENSMUSG00000041115,Iqsec2,-0.5680564
ENSMUSG00000031380,Vegfd,-0.74765396
ENSMUSG00000069045,Ddx3y,-1.3562694
ENSMUSG00000096768,Gm47283,0.48484284
