gene_id,gene_name,log(velocity_gamma)
ENSG00000136861,CDK5RAP2,-1.9374319
ENSG00000056558,TRAF1,0.39848325
ENSG00000148175,STOM,-2.6171658
ENSG00000056586,RC3H2,0.28265409999999996
ENSG00000165209,STRBP,2.9582933999999996
ENSG00000136935,GOLGA1,-3.020932
ENSG00000044574,HSPA5,-3.420782
ENSG00000095370,SH2D3C,0.8636263000000001
ENSG00000160408,ST6GALNAC6,-3.5648983
ENSG00000167110,GOLGA2,-2.3920088
ENSG00000107290,SETX,-0.14135233
ENSG00000125482,TTF1,-0.39283887
ENSG00000165699,TSC1,-1.697298
ENSG00000160271,RALGDS,-0.44766819999999996
ENSG00000148290,SURF1,-4.977419
ENSG00000085265,FCN1,-6.8374166
ENSG00000130559,CAMSAP1,-0.7556821
ENSG00000148411,NACC2,-1.4050481000000001
ENSG00000165661,QSOX2,0.32005409999999995
ENSG00000107281,NPDC1,-2.0382833
ENSG00000107077,KDM4C,-0.8800825000000001
ENSG00000137145,DENND4C,1.5488466
ENSG00000099810,MTAP,0.90655327
ENSG00000122729,ACO1,-0.60133594
ENSG00000107341,UBE2R2,0.37788826
ENSG00000165006,UBAP1,2.0919497
ENSG00000122707,RECK,-0.6264181999999999
ENSG00000250850,AL161781.2,-1.4046123
ENSG00000107242,PIP5K1B,2.9193025
ENSG00000197969,VPS13A,-0.8766784
ENSG00000148019,CEP78,-0.41025174
ENSG00000106829,TLE4,2.4478571
ENSG00000135040,NAA35,0.22083262
ENSG00000123975,CKS2,-0.6491933000000001
ENSG00000187742,SECISBP2,0.5714052
ENSG00000165233,CARD19,-2.2562747000000005
ENSG00000196116,TDRD7,-0.8091227
ENSG00000136937,NCBP1,-0.26163164
ENSG00000136874,STX17,-0.6590418
ENSG00000119509,INVS,2.0777
ENSG00000157654,PALM2-AKAP2,0.67173696
ENSG00000148154,UGCG,-0.30481112
ENSG00000119471,HSDL2,-0.45520422
ENSG00000165185,KIAA1958,0.54235935
ENSG00000138835,RGS3,-2.405192
ENSG00000157693,TMEM268,-2.5982845
ENSG00000119397,CNTRL,-0.28781274
ENSG00000148180,GSN,-2.1228135
ENSG00000095303,PTGS1,-0.014667566000000002
ENSG00000165219,GAPVD1,0.51577634
ENSG00000148339,SLC25A25,0.6161805
ENSG00000119335,SET,-5.179901999999999
ENSG00000136878,USP20,-0.6563839
ENSG00000130723,PRRC2B,0.0061699157
ENSG00000107317,PTGDS,-3.334103
ENSG00000197070,ARRDC1,1.8819714
ENSG00000169084,DHRSX,3.1118479
ENSG00000196459,TRAPPC2,-3.3732657
ENSG00000044446,PHKA2,-2.6694310000000003
ENSG00000157625,TAB3,-0.28805637
ENSG00000147044,CASK,0.15596922
ENSG00000065923,SLC9A7,-2.1799812000000003
ENSG00000196998,WDR45,-4.9092126
ENSG00000198034,RPS4X,-0.9035711
ENSG00000147099,HDAC8,-0.075439475
ENSG00000131263,RLIM,0.44473967
ENSG00000165288,BRWD3,-0.118736945
ENSG00000102393,GLA,-1.1731316
ENSG00000166432,ZMAT1,-1.467848
ENSG00000101935,AMMECR1,0.6734685
ENSG00000125354,SEPTIN6,0.59128696
ENSG00000198918,RPL39,-4.310909
ENSG00000125351,UPF3B,0.15577950000000002
ENSG00000158290,CUL4B,-1.7386974999999998
ENSG00000156504,FAM122B,-1.6401762999999998
ENSG00000185825,BCAP31,-5.9025087
ENSG00000089820,ARHGAP4,-4.6068664
ENSG00000013563,DNASE1L1,-0.95113915
ENSG00000130830,MPP1,-4.610686
ENSG00000155962,CLIC2,-2.8079080000000003
ENSG00000185973,TMLHE,0.6034526
ENSG00000185291,IL3RA,0.117312126
ENSG00000046651,OFD1,0.039029464
ENSG00000169249,ZRSR2,-0.19671570000000002
ENSG00000086712,TXLNG,0.7235832
ENSG00000169891,REPS2,-0.8543625
ENSG00000131828,PDHA1,-5.382592
ENSG00000130066,SAT1,-0.9595537000000001
ENSG00000078061,ARAF,-1.0513183000000001
ENSG00000015285,WAS,-3.3128187999999996
ENSG00000130119,GNL3L,-1.6267036
ENSG00000147065,MSN,-0.57143277
ENSG00000274536,AL034397.3,-6.049354
ENSG00000147133,TAF1,1.1173016000000002
ENSG00000147162,OGT,-1.4405433
ENSG00000225470,JPX,-0.0008486533
ENSG00000078589,P2RY10,-6.0806059999999995
ENSG00000147138,GPR174,-0.71149
ENSG00000155008,APOOL,-1.124055
ENSG00000147202,DIAPH2,0.042233963
ENSG00000126945,HNRNPH2,-0.92815894
ENSG00000166681,BEX3,-4.935043
ENSG00000101901,ALG13,-0.89278865
ENSG00000131725,WDR44,0.9746287
ENSG00000122122,SASH3,-0.5210589
ENSG00000165359,INTS6L,-0.45737013
ENSG00000102245,CD40LG,-2.0245404
ENSG00000102081,FMR1,-0.39515100000000003
ENSG00000063601,MTMR1,0.16925924
ENSG00000185515,BRCC3,-0.28991392
ENSG00000124333,VAMP7,-2.7314105
ENSG00000012817,KDM5D,-1.1879537
ENSG00000099725,PRKY,-1.243258
ENSG00000114374,USP9Y,0.9730926
