gene_id,gene_name,log(velocity_gamma)
ENSG00000160972,PPP1R16A,-7.2553616
ENSG00000106686,SPATA6L,-2.6938062
ENSG00000147853,AK3,-1.5070956
ENSG00000183354,KIAA2026,-0.83371747
ENSG00000147862,NFIB,-1.9613526000000001
ENSG00000173068,BNC2,-0.4987637
ENSG00000147872,PLIN2,-0.6492809
ENSG00000171843,MLLT3,0.0010150286
ENSG00000147889,CDKN2A,-1.8278733
ENSG00000147883,CDKN2B,-2.1800883
ENSG00000147894,C9orf72,1.0603608999999998
ENSG00000164972,C9orf24,-3.7202756
ENSG00000172724,CCL19,-4.454307599999999
ENSG00000137077,CCL21,-5.907915
ENSG00000137101,CD72,-1.1453537
ENSG00000198467,TPM2,-3.0700073
ENSG00000137076,TLN1,-1.8924689
ENSG00000070610,GBA2,-2.0115788
ENSG00000137098,SPAG8,-5.065528
ENSG00000168795,ZBTB5,-1.097467
ENSG00000107338,SHB,0.042481232
ENSG00000180071,ANKRD18A,-5.8078127
ENSG00000154529,CNTNAP3B,-0.92632586
ENSG00000119138,KLF9,-4.4645934
ENSG00000135048,CEMIP2,0.08443619
ENSG00000106772,PRUNE2,-5.350912
ENSG00000083223,TUT7,-0.8570530999999999
ENSG00000148090,AUH,-0.28643474
ENSG00000106809,OGN,0.39823082
ENSG00000081377,CDC14B,0.28401184
ENSG00000070061,ELP1,-1.5797753
ENSG00000119326,CTNNAL1,-0.48718859999999997
ENSG00000165124,SVEP1,0.25479484
ENSG00000106948,AKNA,-1.7519828999999998
ENSG00000181634,TNFSF15,-3.2488005
ENSG00000041982,TNC,-1.4343878
ENSG00000148219,ASTN2,-2.7115119
ENSG00000119403,PHF19,-0.96622777
ENSG00000056558,TRAF1,-1.4696162
ENSG00000056586,RC3H2,-1.2505254
ENSG00000148200,NR6A1,0.3442219
ENSG00000044574,HSPA5,-4.7170195999999995
ENSG00000187239,FNBP1,-3.4139797999999995
ENSG00000246851,AL157938.3,-2.0402869999999997
ENSG00000165699,TSC1,-2.4180477000000002
ENSG00000160271,RALGDS,-2.0543652
ENSG00000160293,VAV2,-0.37184402
ENSG00000160345,C9orf116,-3.0266728
ENSG00000260220,CCDC187,-2.6895254
ENSG00000148396,SEC16A,-1.4664139999999999
ENSG00000148400,NOTCH1,-1.6845697
ENSG00000169583,CLIC3,-4.091275700000001
ENSG00000107281,NPDC1,-5.344393
ENSG00000147852,VLDLR,-3.064763
ENSG00000120217,CD274,-1.5523098999999998
ENSG00000137033,IL33,-2.485008
ENSG00000147854,UHRF2,-0.47869715
ENSG00000137145,DENND4C,0.3989775
ENSG00000188352,FOCAD,-2.2604034
ENSG00000234840,LINC01239,-1.7796308999999997
ENSG00000122735,DNAI1,-1.5021776000000002
ENSG00000275649,AL445584.2,0.8931657
ENSG00000165072,MAMDC2,-0.6025156999999999
ENSG00000197969,VPS13A,-0.6281053000000001
ENSG00000106829,TLE4,-0.90100604
ENSG00000197724,PHF2,-2.098087
ENSG00000148110,MFSD14B,-0.7878951999999999
ENSG00000148120,AOPEP,-1.9605916
ENSG00000106799,TGFBR1,-0.8760621
ENSG00000106701,FSD1L,-2.374563
ENSG00000148154,UGCG,-0.9573937
ENSG00000148158,SNX30,-1.2145872
ENSG00000229314,ORM1,-4.9760723
ENSG00000182752,PAPPA,-4.224273
ENSG00000136848,DAB2IP,-1.3143373
ENSG00000196814,MVB12B,-0.19702835
ENSG00000136828,RALGPS1,-0.431418
ENSG00000160401,CFAP157,-1.4435631000000002
ENSG00000148346,LCN2,-4.0075154
ENSG00000167113,COQ4,-7.259131
ENSG00000197694,SPTAN1,-0.6730629
ENSG00000136802,LRRC8A,-1.433009
ENSG00000119383,PTPA,-1.711934
ENSG00000097007,ABL1,-0.72515297
ENSG00000130723,PRRC2B,-0.8419718
ENSG00000165688,PMPCA,-3.1723824
ENSG00000244187,TMEM141,-3.6642650000000003
ENSG00000196642,RABL6,-3.2234112999999995
ENSG00000107317,PTGDS,-4.865571
ENSG00000177239,MAN1B1,-3.8186224
ENSG00000182162,P2RY8,-1.4106428999999998
ENSG00000183943,PRKX,-1.5290096000000002
ENSG00000282840,AC004554.2,-0.75195324
ENSG00000165197,VEGFD,-3.6414309
ENSG00000044446,PHKA2,-1.9308017
ENSG00000198947,DMD,1.7302256
ENSG00000101955,SRPX,-3.5219370999999997
ENSG00000270069,MIR222HG,-0.9572306999999999
ENSG00000068400,GRIPAP1,-3.6040506000000003
ENSG00000155659,VSIG4,-1.9897156999999999
ENSG00000229807,XIST,-3.13678
ENSG00000085224,ATRX,-0.8212879999999999
ENSG00000078596,ITM2A,-3.0183008
ENSG00000180964,TCEAL8,-2.3994958
ENSG00000101935,AMMECR1,-1.7565305
ENSG00000123496,IL13RA2,-6.2321005
ENSG00000125676,THOC2,-0.46575537
ENSG00000102034,ELF4,-1.3290431
ENSG00000147257,GPC3,-3.7400417
ENSG00000232611,AL683813.1,-1.495047
ENSG00000147400,CETN2,-3.987883
ENSG00000196924,FLNA,-0.9556562
ENSG00000160219,GAB3,-1.2102935
ENSG00000185010,F8,-1.7299573000000001
ENSG00000226179,LINC00685,-2.1981444
ENSG00000056998,GYG2,-4.693186799999999
ENSG00000146950,SHROOM2,-0.88210577
ENSG00000047644,WWC3,-1.6376258999999997
ENSG00000205542,TMSB4X,-6.0927467
ENSG00000046651,OFD1,-0.5633486999999999
ENSG00000169239,CA5B,0.12750496
ENSG00000047634,SCML1,-0.4958524
ENSG00000008086,CDKL5,0.6340264
ENSG00000156298,TSPAN7,-4.355798
ENSG00000102218,RP2,-0.6941381999999999
ENSG00000130988,RGN,-2.5906956
ENSG00000102265,TIMP1,-3.4650347000000004
ENSG00000184205,TSPYL2,-1.9322581
ENSG00000232593,KANTR,-0.9013034
ENSG00000130119,GNL3L,-2.5459764
ENSG00000274536,AL034397.3,-1.7424613999999998
ENSG00000147162,OGT,-0.9668019
ENSG00000080572,PIH1D3,-6.3135753
ENSG00000085185,BCORL1,-2.0219720000000003
ENSG00000022267,FHL1,-2.7182023999999996
ENSG00000029993,HMGB3,-3.7643504
